Crime_id,day_of_week,time_in_queue,town_name,province_name,location_id,year,crime_type,victim_gender,time_of_day
C618855,Friday,178,Rural,Hawassa,HaRu17682,2018,vandalism,F,7
C618862,Wednesday,42,Rural,Sokoto,SoRu37529,2018,sexual_assault,F,11
C618881,Sunday,94,Rural,Hawassa,HaRu17648,2018,theft,M,6
C618882,Saturday,194,Rural,Akatsi,AkRu06516,2018,vandalism,F,4
C618883,Friday,309,Rural,Kilimani,KiRu29967,2018,harassment,M,18
C618885,Saturday,194,Rural,Akatsi,AkRu06516,2018,public_intoxication,F,16
C618886,Tuesday,30,Rural,Amanzi,AmRu13722,2018,sexual_assault,C,20
C618908,Saturday,288,Rural,Hawassa,HaRu19188,2018,public_intoxication,F,5
C618932,Thursday,22,Rural,Kilimani,KiRu30067,2018,sexual_assault,F,22
C618934,Tuesday,280,Rural,Akatsi,AkRu04347,2018,harassment,C,21
C618942,Thursday,22,Rural,Kilimani,KiRu30067,2018,public_intoxication,M,19
C618954,Tuesday,123,Asmara,Amanzi,AmAs10276,2018,murder,M,22
C618968,Friday,240,Zuri,Kilimani,KiZu31237,2018,harassment,F,10
C618982,Tuesday,214,Rural,Sokoto,SoRu36066,2018,theft,F,21
C618985,Thursday,22,Rural,Sokoto,SoRu37836,2018,sexual_assault,F,17
C619004,Friday,130,Rural,Kilimani,KiRu26095,2018,severe_assault,M,19
C619008,Friday,260,Zuri,Kilimani,KiZu30972,2018,murder,F,22
C619016,Friday,260,Zuri,Kilimani,KiZu30972,2018,sexual_assault,F,18
C619033,Wednesday,220,Amina,Amanzi,AmAm09590,2018,theft,M,7
C619064,Thursday,22,Rural,Sokoto,SoRu37836,2018,murder,F,9
C619068,Wednesday,151,Rural,Akatsi,AkRu06364,2018,theft,F,14
C619074,Friday,224,Rural,Akatsi,AkRu06234,2018,harassment,F,7
C619078,Saturday,391,Bello,Amanzi,AmBe11244,2018,vandalism,M,10
C619079,Monday,28,Ilanga,Sokoto,SoIl32425,2018,severe_assault,C,7
C619088,Wednesday,220,Amina,Amanzi,AmAm09590,2018,theft,M,8
C619098,Saturday,360,Rural,Kilimani,KiRu26112,2018,sexual_assault,C,9
C619106,Monday,30,Rural,Hawassa,HaRu20829,2018,harassment,F,13
C619107,Thursday,181,Rural,Kilimani,KiRu26333,2018,theft,M,12
C619114,Tuesday,99,Rural,Sokoto,SoRu35557,2018,sexual_assault,F,15
C619115,Sunday,84,Rural,Akatsi,AkRu04149,2018,public_intoxication,F,7
C619122,Friday,54,Rural,Hawassa,HaRu20449,2018,harassment,F,12
C619142,Wednesday,73,Zuri,Kilimani,KiZu31109,2018,severe_assault,M,8
C619158,Sunday,127,Dahabu,Amanzi,AmDa11379,2018,theft,F,7
C619169,Wednesday,115,Rural,Kilimani,KiRu27209,2018,sexual_assault,F,10
C619171,Friday,240,Rural,Akatsi,AkRu03372,2018,harassment,F,6
C619194,Tuesday,99,Rural,Sokoto,SoRu35557,2018,harassment,F,20
C619195,Sunday,18,Rural,Hawassa,HaRu19281,2018,harassment,F,4
C619207,Wednesday,188,Asmara,Amanzi,AmAs10492,2018,severe_assault,M,19
C619231,Monday,121,Rural,Akatsi,AkRu03470,2018,vandalism,F,13
C619239,Sunday,21,Zanzibar,Hawassa,HaZa21747,2018,harassment,C,8
C619240,Thursday,168,Rural,Akatsi,AkRu05111,2018,public_intoxication,C,20
C619249,Tuesday,252,Pwani,Amanzi,AmPw12321,2018,theft,C,6
C619256,Monday,228,Bello,Amanzi,AmBe11299,2018,harassment,F,22
C619258,Friday,125,Rural,Kilimani,KiRu29471,2018,sexual_assault,F,17
C619264,Thursday,196,Rural,Akatsi,AkRu07057,2018,harassment,F,20
C619268,Tuesday,115,Rural,Hawassa,HaRu19750,2018,harassment,F,22
C619271,Thursday,198,Rural,Akatsi,AkRu04772,2018,theft,F,6
C619282,Tuesday,135,Rural,Amanzi,AmRu13851,2018,public_intoxication,M,20
C619297,Monday,121,Rural,Akatsi,AkRu03470,2018,theft,C,10
C619301,Saturday,488,Asmara,Amanzi,AmAs10338,2018,public_intoxication,F,8
C619311,Friday,235,Serowe,Hawassa,HaSe21294,2018,severe_assault,M,15
C619339,Monday,121,Rural,Akatsi,AkRu03470,2018,theft,F,11
C619362,Friday,30,Bello,Amanzi,AmBe11067,2018,murder,F,16
C619364,Monday,300,Rural,Hawassa,HaRu17854,2018,sexual_assault,F,13
C619379,Wednesday,166,Zuri,Kilimani,KiZu31194,2018,harassment,F,7
C619405,Wednesday,175,Rural,Sokoto,SoRu34861,2018,harassment,F,17
C619414,Saturday,53,Rural,Hawassa,HaRu18119,2018,sexual_assault,C,7
C619420,Sunday,43,Rural,Kilimani,KiRu25722,2018,public_intoxication,F,11
C619423,Friday,154,Rural,Sokoto,SoRu38903,2018,harassment,F,14
C619451,Sunday,21,Zanzibar,Hawassa,HaZa21747,2018,severe_assault,F,5
C619483,Saturday,62,Amina,Hawassa,HaAm15954,2018,vandalism,M,21
C619500,Friday,135,Kintampo,Akatsi,AkKi01455,2018,vandalism,C,17
C619502,Wednesday,117,Rural,Kilimani,KiRu25435,2018,severe_assault,F,4
C619572,Friday,199,Rural,Hawassa,HaRu20248,2018,sexual_assault,F,22
C619576,Tuesday,122,Rural,Akatsi,AkRu08783,2018,sexual_assault,F,21
C619580,Friday,168,Isiqalo,Kilimani,KiIs23661,2018,theft,F,21
C619583,Sunday,63,Asmara,Amanzi,AmAs10664,2018,harassment,C,10
C619584,Sunday,139,Abidjan,Amanzi,AmAb09334,2018,sexual_assault,M,21
C619596,Thursday,182,Rural,Kilimani,KiRu26902,2018,sexual_assault,M,19
C619610,Thursday,182,Rural,Kilimani,KiRu26902,2018,theft,F,19
C619611,Thursday,182,Rural,Kilimani,KiRu26902,2018,severe_assault,F,21
C619614,Saturday,93,Rural,Akatsi,AkRu08210,2018,sexual_assault,F,16
C619624,Thursday,245,Rural,Amanzi,AmRu13721,2018,murder,M,21
C619631,Monday,226,Rural,Kilimani,KiRu28862,2018,public_intoxication,F,16
C619645,Wednesday,117,Rural,Kilimani,KiRu25435,2018,harassment,F,17
C619649,Tuesday,196,Rural,Akatsi,AkRu05620,2018,sexual_assault,F,23
C619655,Saturday,410,Rural,Akatsi,AkRu08310,2018,theft,F,5
C619664,Tuesday,240,Rural,Akatsi,AkRu03058,2018,theft,C,20
C619673,Friday,134,Kofi,Sokoto,SoKo33370,2018,harassment,F,16
C619674,Wednesday,235,Rural,Sokoto,SoRu36726,2018,harassment,F,14
C619684,Thursday,71,Rural,Kilimani,KiRu29333,2018,vandalism,C,10
C619699,Thursday,240,Rural,Kilimani,KiRu28714,2018,sexual_assault,F,13
C619700,Monday,240,Rural,Kilimani,KiRu28894,2018,harassment,F,6
C619707,Tuesday,138,Rural,Sokoto,SoRu34857,2018,harassment,F,23
C619723,Sunday,122,Rural,Akatsi,AkRu03428,2018,harassment,F,4
C619731,Saturday,321,Rural,Akatsi,AkRu06098,2018,public_intoxication,F,20
C619734,Saturday,321,Rural,Akatsi,AkRu06098,2018,public_intoxication,F,17
C619737,Monday,58,Rural,Akatsi,AkRu05157,2018,murder,F,10
C619749,Thursday,167,Rural,Kilimani,KiRu30607,2018,murder,F,10
C619764,Sunday,99,Rural,Akatsi,AkRu04198,2018,vandalism,M,5
C619765,Friday,38,Zuri,Kilimani,KiZu31026,2018,public_intoxication,M,14
C619766,Saturday,151,Rural,Hawassa,HaRu19579,2018,vandalism,M,14
C619771,Saturday,151,Rural,Hawassa,HaRu19579,2018,murder,F,13
C619776,Saturday,427,Rural,Kilimani,KiRu27296,2018,theft,F,8
C619777,Saturday,86,Rural,Akatsi,AkRu03377,2018,public_intoxication,C,21
C619778,Saturday,151,Rural,Hawassa,HaRu19579,2018,public_intoxication,M,20
C619801,Saturday,427,Rural,Kilimani,KiRu27296,2018,harassment,F,5
C619820,Friday,252,Zuri,Kilimani,KiZu31210,2018,murder,F,16
C619822,Thursday,188,Rural,Hawassa,HaRu19113,2018,public_intoxication,F,20
C619836,Friday,46,Rural,Kilimani,KiRu29188,2018,sexual_assault,M,11
C619847,Saturday,169,Rural,Akatsi,AkRu03653,2018,vandalism,F,21
C619854,Thursday,213,Harare,Akatsi,AkHa00236,2018,sexual_assault,F,16
C619885,Tuesday,68,Rural,Sokoto,SoRu37625,2018,severe_assault,F,13
C619886,Friday,31,Rural,Akatsi,AkRu04675,2018,severe_assault,F,6
C619891,Friday,24,Asmara,Amanzi,AmAs10891,2018,severe_assault,M,21
C619898,Thursday,219,Rural,Kilimani,KiRu30240,2018,harassment,F,21
C619901,Wednesday,125,Abidjan,Amanzi,AmAb09339,2018,harassment,M,11
C619916,Thursday,219,Rural,Kilimani,KiRu30240,2018,public_intoxication,F,23
C619932,Friday,203,Rural,Kilimani,KiRu27545,2018,harassment,F,17
C619936,Saturday,319,Rural,Sokoto,SoRu38344,2018,sexual_assault,F,17
C619939,Saturday,319,Rural,Sokoto,SoRu38344,2018,public_intoxication,F,21
C619950,Saturday,288,Rural,Akatsi,AkRu03495,2018,murder,F,4
C619968,Friday,307,Rural,Kilimani,KiRu30518,2018,murder,F,13
C620000,Friday,51,Zuri,Kilimani,KiZu31152,2018,sexual_assault,F,9
C620010,Friday,31,Rural,Akatsi,AkRu04675,2018,theft,F,21
C620023,Saturday,225,Rural,Hawassa,HaRu18033,2018,public_intoxication,F,20
C620036,Tuesday,208,Rural,Kilimani,KiRu27914,2018,harassment,F,8
C620068,Monday,168,Asmara,Amanzi,AmAs10524,2018,murder,F,12
C620104,Saturday,479,Rural,Sokoto,SoRu37007,2018,severe_assault,F,17
C620121,Tuesday,67,Rural,Sokoto,SoRu37766,2018,public_intoxication,C,8
C620134,Saturday,243,Rural,Kilimani,KiRu28103,2018,public_intoxication,M,8
C620159,Friday,104,Amina,Hawassa,HaAm16010,2018,vandalism,M,5
C620170,Friday,134,Rural,Akatsi,AkRu07957,2018,murder,F,22
C620171,Tuesday,68,Rural,Sokoto,SoRu37625,2018,severe_assault,M,20
C620190,Friday,38,Zuri,Kilimani,KiZu31026,2018,sexual_assault,F,22
C620201,Friday,104,Amina,Hawassa,HaAm16010,2018,theft,F,19
C620204,Monday,133,Rural,Akatsi,AkRu08040,2018,sexual_assault,F,8
C620210,Wednesday,155,Rural,Kilimani,KiRu28248,2018,sexual_assault,F,20
C620235,Monday,189,Rural,Sokoto,SoRu35438,2018,severe_assault,M,9
C620241,Saturday,52,Rural,Hawassa,HaRu19303,2018,sexual_assault,M,10
C620246,Wednesday,110,Zuri,Kilimani,KiZu31218,2018,sexual_assault,F,15
C620256,Wednesday,155,Rural,Kilimani,KiRu28248,2018,harassment,F,7
C620264,Wednesday,104,Rural,Amanzi,AmRu14672,2018,murder,F,17
C620272,Wednesday,229,Bello,Amanzi,AmBe11172,2018,sexual_assault,F,23
C620289,Thursday,147,Rural,Sokoto,SoRu37961,2018,severe_assault,F,23
C620298,Saturday,251,Zuri,Kilimani,KiZu31138,2018,sexual_assault,F,9
C620308,Monday,135,Rural,Kilimani,KiRu27873,2018,vandalism,F,9
C620326,Thursday,166,Dahabu,Amanzi,AmDa12102,2018,harassment,F,21
C620344,Tuesday,73,Rural,Hawassa,HaRu18587,2018,harassment,C,9
C620345,Tuesday,73,Rural,Hawassa,HaRu18587,2018,severe_assault,C,13
C620360,Thursday,102,Zuri,Kilimani,KiZu30750,2018,sexual_assault,F,15
C620363,Monday,298,Rural,Sokoto,SoRu36705,2018,murder,F,6
C620372,Tuesday,62,Zuri,Kilimani,KiZu31387,2018,harassment,F,10
C620374,Saturday,366,Zuri,Kilimani,KiZu31426,2018,sexual_assault,M,11
C620377,Thursday,30,Rural,Akatsi,AkRu06600,2018,sexual_assault,F,6
C620388,Saturday,183,Rural,Kilimani,KiRu29363,2018,sexual_assault,M,12
C620416,Tuesday,159,Rural,Akatsi,AkRu04505,2018,vandalism,F,23
C620456,Friday,224,Rural,Akatsi,AkRu06234,2018,sexual_assault,F,13
C620468,Friday,30,Abidjan,Amanzi,AmAb08974,2018,severe_assault,F,23
C620482,Monday,38,Rural,Akatsi,AkRu08363,2018,theft,F,20
C620484,Wednesday,97,Rural,Hawassa,HaRu20477,2018,harassment,C,23
C620490,Wednesday,97,Rural,Hawassa,HaRu20477,2018,murder,F,21
C620509,Tuesday,134,Rural,Hawassa,HaRu19793,2018,harassment,F,10
C620521,Saturday,304,Bello,Amanzi,AmBe10991,2018,severe_assault,M,9
C620546,Sunday,30,Pwani,Amanzi,AmPw12473,2018,severe_assault,M,4
C620554,Friday,158,Rural,Akatsi,AkRu04035,2018,public_intoxication,M,8
C620614,Saturday,395,Rural,Akatsi,AkRu05654,2018,severe_assault,C,22
C620615,Thursday,133,Pwani,Amanzi,AmPw12324,2018,harassment,F,22
C620628,Wednesday,87,Rural,Hawassa,HaRu20810,2018,public_intoxication,F,18
C620650,Thursday,136,Rural,Hawassa,HaRu17854,2018,sexual_assault,F,23
C620665,Wednesday,31,Rural,Akatsi,AkRu03179,2018,theft,F,5
C620669,Wednesday,87,Rural,Hawassa,HaRu20810,2018,harassment,F,22
C620674,Saturday,395,Rural,Akatsi,AkRu05654,2018,sexual_assault,C,23
C620679,Saturday,395,Rural,Akatsi,AkRu05654,2018,theft,F,11
C620683,Friday,51,Zuri,Kilimani,KiZu31152,2018,harassment,C,6
C620699,Wednesday,81,Rural,Sokoto,SoRu39080,2018,sexual_assault,C,19
C620702,Thursday,91,Pwani,Amanzi,AmPw12648,2018,theft,C,19
C620710,Wednesday,64,Isiqalo,Kilimani,KiIs23958,2018,harassment,M,16
C620712,Friday,259,Rural,Kilimani,KiRu29273,2018,theft,M,4
C620737,Saturday,82,Rural,Akatsi,AkRu03668,2018,theft,M,5
C620739,Saturday,82,Rural,Akatsi,AkRu03668,2018,harassment,M,7
C620741,Saturday,366,Zuri,Kilimani,KiZu31426,2018,theft,F,6
C620747,Saturday,69,Rural,Kilimani,KiRu28807,2018,theft,M,9
C620763,Tuesday,240,Asmara,Amanzi,AmAs10722,2018,theft,F,5
C620774,Sunday,100,Rural,Akatsi,AkRu07554,2018,public_intoxication,M,23
C620795,Friday,259,Rural,Kilimani,KiRu29273,2018,sexual_assault,F,23
C620798,Saturday,366,Zuri,Kilimani,KiZu31426,2018,sexual_assault,F,4
C620799,Thursday,26,Dahabu,Amanzi,AmDa11622,2018,theft,F,21
C620800,Wednesday,64,Isiqalo,Kilimani,KiIs23958,2018,sexual_assault,F,5
C620802,Saturday,94,Rural,Akatsi,AkRu03505,2018,public_intoxication,F,16
C620811,Saturday,94,Rural,Akatsi,AkRu03505,2018,harassment,F,23
C620813,Monday,22,Rural,Hawassa,HaRu19041,2018,harassment,F,21
C620821,Saturday,482,Rural,Hawassa,HaRu20440,2018,harassment,F,22
C620824,Friday,46,Rural,Akatsi,AkRu03125,2018,harassment,F,16
C620836,Monday,222,Mrembo,Kilimani,KiMr24543,2018,murder,F,7
C620847,Thursday,29,Dahabu,Amanzi,AmDa11683,2018,harassment,M,5
C620849,Saturday,294,Rural,Kilimani,KiRu29023,2018,murder,M,5
C620870,Monday,97,Rural,Akatsi,AkRu07379,2018,harassment,F,5
C620882,Friday,46,Rural,Akatsi,AkRu03125,2018,sexual_assault,F,10
C620883,Saturday,120,Rural,Kilimani,KiRu28044,2018,theft,M,20
C620887,Monday,90,Rural,Kilimani,KiRu29954,2018,severe_assault,F,12
C620899,Friday,46,Rural,Sokoto,SoRu38341,2018,sexual_assault,F,19
C620909,Friday,46,Rural,Sokoto,SoRu38341,2018,public_intoxication,F,8
C620911,Sunday,100,Rural,Akatsi,AkRu08684,2018,severe_assault,F,13
C620917,Tuesday,135,Rural,Hawassa,HaRu17391,2018,theft,C,21
C620920,Saturday,259,Zuri,Kilimani,KiZu31309,2018,murder,F,23
C620926,Tuesday,174,Rural,Akatsi,AkRu07207,2018,public_intoxication,F,15
C620934,Friday,186,Rural,Sokoto,SoRu36063,2018,harassment,C,9
C620944,Saturday,510,Bello,Amanzi,AmBe11184,2018,harassment,M,23
C620948,Sunday,50,Rural,Amanzi,AmRu14716,2018,severe_assault,M,10
C620952,Tuesday,206,Rural,Akatsi,AkRu05663,2018,public_intoxication,F,16
C620965,Thursday,127,Rural,Kilimani,KiRu27124,2018,harassment,F,18
C621018,Monday,144,Rural,Kilimani,KiRu29504,2018,harassment,F,20
C621021,Monday,359,Rural,Sokoto,SoRu39363,2018,sexual_assault,F,6
C621029,Sunday,108,Rural,Akatsi,AkRu06651,2018,theft,M,19
C621030,Friday,252,Rural,Amanzi,AmRu14067,2018,sexual_assault,M,22
C621032,Monday,144,Rural,Kilimani,KiRu29504,2018,harassment,F,23
C621047,Friday,166,Rural,Kilimani,KiRu29203,2018,sexual_assault,F,22
C621074,Monday,359,Rural,Sokoto,SoRu39363,2018,sexual_assault,F,9
C621083,Tuesday,60,Rural,Akatsi,AkRu06843,2018,harassment,C,22
C621087,Monday,195,Rural,Sokoto,SoRu39377,2018,sexual_assault,F,17
C621089,Tuesday,240,Djenne,Hawassa,HaDj16762,2018,sexual_assault,F,21
C621138,Friday,219,Amina,Amanzi,AmAm09433,2018,harassment,C,17
C621144,Friday,117,Rural,Hawassa,HaRu17226,2018,severe_assault,M,4
C621154,Saturday,155,Rural,Hawassa,HaRu20589,2018,harassment,F,11
C621160,Friday,44,Rural,Kilimani,KiRu29926,2018,harassment,M,20
C621161,Sunday,25,Zuri,Kilimani,KiZu30910,2018,murder,F,22
C621171,Monday,321,Rural,Akatsi,AkRu05971,2018,severe_assault,F,22
C621175,Wednesday,95,Rural,Kilimani,KiRu29532,2018,public_intoxication,M,19
C621185,Saturday,127,Rural,Akatsi,AkRu08508,2018,sexual_assault,C,16
C621193,Thursday,134,Dahabu,Amanzi,AmDa11957,2018,public_intoxication,F,11
C621209,Saturday,155,Rural,Hawassa,HaRu20589,2018,murder,F,11
C621233,Tuesday,260,Zuri,Kilimani,KiZu31379,2018,harassment,F,6
C621235,Tuesday,149,Kofi,Sokoto,SoKo33334,2018,harassment,F,23
C621260,Friday,186,Rural,Sokoto,SoRu36063,2018,sexual_assault,C,8
C621293,Saturday,206,Cheche,Sokoto,SoCh31939,2018,public_intoxication,F,22
C621296,Saturday,506,Rural,Hawassa,HaRu17137,2018,sexual_assault,F,10
C621304,Sunday,67,Rural,Hawassa,HaRu19261,2018,theft,C,5
C621323,Sunday,43,Pwani,Amanzi,AmPw12691,2018,theft,M,9
C621340,Monday,154,Rural,Sokoto,SoRu37673,2018,theft,F,19
C621352,Friday,18,Rural,Kilimani,KiRu25560,2018,sexual_assault,F,16
C621357,Friday,18,Rural,Kilimani,KiRu25560,2018,theft,F,21
C621367,Saturday,86,Rural,Sokoto,SoRu37059,2018,theft,F,23
C621369,Sunday,140,Zuri,Kilimani,KiZu31330,2018,harassment,F,17
C621376,Thursday,41,Bello,Amanzi,AmBe11107,2018,sexual_assault,F,22
C621413,Thursday,137,Rural,Kilimani,KiRu26483,2018,harassment,M,5
C621416,Wednesday,48,Rural,Sokoto,SoRu35651,2018,theft,M,11
C621422,Saturday,154,Rural,Hawassa,HaRu20771,2018,theft,C,15
C621424,Sunday,140,Zuri,Kilimani,KiZu31330,2018,harassment,F,16
C621457,Monday,172,Rural,Sokoto,SoRu36321,2018,murder,C,9
C621463,Thursday,137,Rural,Kilimani,KiRu26483,2018,harassment,F,4
C621482,Wednesday,38,Rural,Akatsi,AkRu04376,2018,harassment,F,20
C621484,Monday,71,Rural,Kilimani,KiRu30449,2018,murder,F,15
C621488,Monday,95,Rural,Sokoto,SoRu38663,2018,public_intoxication,F,19
C621489,Tuesday,42,Kintampo,Akatsi,AkKi01082,2018,severe_assault,F,20
C621524,Saturday,186,Rural,Kilimani,KiRu27873,2018,sexual_assault,M,15
C621529,Monday,95,Rural,Sokoto,SoRu38663,2018,sexual_assault,C,17
C621536,Thursday,113,Abidjan,Amanzi,AmAb08954,2018,sexual_assault,M,10
C621547,Thursday,25,Zuri,Kilimani,KiZu30704,2018,sexual_assault,F,18
C621551,Thursday,240,Zuri,Kilimani,KiZu31073,2018,murder,F,11
C621561,Saturday,56,Rural,Akatsi,AkRu07215,2018,theft,F,13
C621568,Saturday,281,Rural,Amanzi,AmRu13149,2018,sexual_assault,M,4
C621573,Friday,56,Rural,Hawassa,HaRu19617,2018,public_intoxication,C,23
C621581,Friday,66,Rural,Hawassa,HaRu17895,2018,harassment,F,21
C621583,Thursday,240,Zuri,Kilimani,KiZu31073,2018,severe_assault,F,23
C621606,Wednesday,202,Abidjan,Amanzi,AmAb09045,2018,theft,M,4
C621608,Tuesday,44,Rural,Akatsi,AkRu06246,2018,harassment,F,21
C621626,Saturday,460,Zuri,Kilimani,KiZu31191,2018,severe_assault,M,21
C621649,Wednesday,159,Rural,Hawassa,HaRu19818,2018,sexual_assault,F,12
C621653,Saturday,464,Rural,Kilimani,KiRu29877,2018,public_intoxication,F,5
C621672,Sunday,98,Rural,Sokoto,SoRu37368,2018,vandalism,F,21
C621674,Thursday,19,Rural,Amanzi,AmRu14801,2018,harassment,M,19
C621682,Friday,29,Rural,Akatsi,AkRu05828,2018,theft,F,6
C621685,Tuesday,146,Rural,Sokoto,SoRu34672,2018,public_intoxication,F,8
C621715,Friday,85,Rural,Kilimani,KiRu28618,2018,harassment,F,11
C621720,Friday,29,Rural,Akatsi,AkRu05828,2018,sexual_assault,F,18
C621724,Friday,176,Rural,Hawassa,HaRu17211,2018,harassment,F,4
C621726,Friday,176,Rural,Hawassa,HaRu17211,2018,murder,F,18
C621732,Friday,176,Rural,Hawassa,HaRu17211,2018,sexual_assault,F,6
C621744,Tuesday,146,Rural,Sokoto,SoRu34672,2018,sexual_assault,F,18
C621748,Monday,143,Abidjan,Amanzi,AmAb09334,2018,harassment,M,20
C621754,Wednesday,240,Rural,Akatsi,AkRu06374,2018,harassment,F,7
C621755,Friday,220,Rural,Hawassa,HaRu17336,2018,sexual_assault,F,23
C621782,Saturday,208,Bello,Amanzi,AmBe11044,2018,severe_assault,M,19
C621800,Sunday,140,Zuri,Kilimani,KiZu31330,2018,severe_assault,F,8
C621809,Sunday,113,Rural,Amanzi,AmRu13473,2018,theft,F,16
C621815,Friday,63,Rural,Kilimani,KiRu27586,2018,theft,F,22
C621826,Thursday,167,Rural,Akatsi,AkRu06822,2018,harassment,F,17
C621832,Saturday,464,Rural,Kilimani,KiRu29877,2018,harassment,F,12
C621856,Thursday,230,Djenne,Hawassa,HaDj16762,2018,public_intoxication,F,22
C621860,Sunday,61,Rural,Amanzi,AmRu13419,2018,severe_assault,M,23
C621888,Thursday,53,Mrembo,Kilimani,KiMr24662,2018,harassment,F,18
C621952,Wednesday,56,Rural,Kilimani,KiRu28151,2018,sexual_assault,F,15
C621958,Wednesday,120,Rural,Kilimani,KiRu28825,2018,harassment,F,20
C621974,Wednesday,56,Rural,Kilimani,KiRu28151,2018,sexual_assault,F,8
C621979,Saturday,143,Pwani,Amanzi,AmPw12339,2018,public_intoxication,M,15
C621993,Sunday,122,Rural,Hawassa,HaRu20066,2018,harassment,F,17
C621995,Tuesday,103,Rural,Akatsi,AkRu05877,2018,murder,F,23
C622006,Monday,284,Rural,Akatsi,AkRu07463,2018,harassment,F,4
C622010,Saturday,199,Rural,Kilimani,KiRu28487,2018,murder,F,8
C622011,Monday,102,Rural,Hawassa,HaRu17246,2018,harassment,M,8
C622040,Friday,30,Rural,Sokoto,SoRu37670,2018,theft,F,6
C622081,Saturday,284,Bello,Amanzi,AmBe11037,2018,theft,M,21
C622083,Saturday,421,Rural,Hawassa,HaRu18708,2018,severe_assault,M,21
C622090,Sunday,96,Rural,Kilimani,KiRu29497,2018,theft,M,9
C622101,Saturday,421,Rural,Hawassa,HaRu18708,2018,sexual_assault,F,19
C622111,Friday,30,Rural,Sokoto,SoRu37670,2018,theft,M,5
C622122,Friday,229,Rural,Sokoto,SoRu35612,2018,public_intoxication,C,11
C622139,Monday,287,Zuri,Kilimani,KiZu30800,2018,theft,F,6
C622144,Friday,175,Rural,Kilimani,KiRu29502,2018,harassment,F,20
C622151,Friday,27,Rural,Kilimani,KiRu26006,2018,harassment,F,9
C622158,Sunday,58,Rural,Amanzi,AmRu14524,2018,vandalism,F,14
C622162,Saturday,367,Rural,Sokoto,SoRu37779,2018,public_intoxication,M,7
C622196,Saturday,439,Rural,Akatsi,AkRu04806,2018,vandalism,F,9
C622200,Tuesday,30,Rural,Kilimani,KiRu26992,2018,harassment,F,20
C622204,Friday,113,Rural,Hawassa,HaRu18215,2018,sexual_assault,F,21
C622206,Thursday,132,Zuri,Kilimani,KiZu31115,2018,murder,F,4
C622230,Saturday,53,Rural,Hawassa,HaRu18119,2018,harassment,C,23
C622243,Friday,27,Rural,Kilimani,KiRu26006,2018,sexual_assault,F,9
C622246,Friday,27,Rural,Kilimani,KiRu26006,2018,public_intoxication,F,22
C622248,Tuesday,238,Rural,Kilimani,KiRu26540,2018,harassment,F,23
C622250,Sunday,58,Rural,Amanzi,AmRu14524,2018,harassment,M,9
C622253,Friday,110,Rural,Kilimani,KiRu27873,2018,severe_assault,M,16
C622254,Friday,27,Rural,Kilimani,KiRu26006,2018,public_intoxication,M,22
C622267,Wednesday,19,Rural,Akatsi,AkRu05350,2018,harassment,F,16
C622273,Sunday,123,Rural,Sokoto,SoRu39353,2018,harassment,F,14
C622274,Sunday,123,Rural,Sokoto,SoRu39353,2018,theft,F,11
C622280,Wednesday,251,Rural,Akatsi,AkRu04412,2018,theft,F,6
C622282,Saturday,51,Rural,Kilimani,KiRu30485,2018,public_intoxication,F,17
C622302,Monday,288,Rural,Sokoto,SoRu35788,2018,public_intoxication,F,19
C622304,Friday,115,Rural,Kilimani,KiRu28880,2018,harassment,F,9
C622318,Friday,138,Rural,Sokoto,SoRu36146,2018,public_intoxication,C,6
C622319,Sunday,36,Asmara,Amanzi,AmAs10809,2018,theft,M,23
C622324,Sunday,131,Rural,Kilimani,KiRu25851,2018,harassment,F,15
C622326,Saturday,143,Pwani,Amanzi,AmPw12339,2018,public_intoxication,M,22
C622338,Wednesday,251,Rural,Akatsi,AkRu04412,2018,harassment,F,12
C622343,Thursday,84,Rural,Akatsi,AkRu07315,2018,sexual_assault,F,22
C622358,Sunday,14,Rural,Akatsi,AkRu02906,2018,harassment,M,21
C622373,Friday,285,Zuri,Kilimani,KiZu30719,2018,harassment,F,19
C622384,Tuesday,18,Asmara,Amanzi,AmAs10919,2018,public_intoxication,M,5
C622387,Tuesday,238,Rural,Kilimani,KiRu26540,2018,sexual_assault,F,10
